TimeStamp,Discharge,Water Temp,Sp Cond,O2,Turbidity,fDOM,pH
06/23/2022 15:45,,19.1935,183.65,6.91,15.54,11.66,8.056061644
06/23/2022 16:00,,19.26,184,6.84,15.39,11.65,8.065890411
06/23/2022 16:15,,19.368,184.4,6.81,15.54,11.79,8.060719178
06/23/2022 16:30,,19.449,184.7,6.75,14.685,11.765,8.055547945
06/23/2022 16:45,,19.48,185.1,6.7,14.4,11.895,8.045376712
06/23/2022 17:00,,19.51,185.4,6.67,14.24,11.89,8.045205479
06/23/2022 17:15,,19.53,185.7,6.64,14.08,12.04,8.045034247
06/23/2022 17:30,,19.553,186.05,6.62,13.895,12.09,8.034863014
06/23/2022 17:45,,19.52,186.4,6.58,13.155,12.055,8.024691781
06/23/2022 18:00,,19.517,186.6,6.55,13.79,12.06,8.024520548
06/23/2022 18:15,,19.467,186.8,6.52,13.14,12.18,8.014349315
06/23/2022 18:30,,19.4005,187,6.49,13.365,12.21,8.004178082
06/23/2022 18:45,,19.297,187.1,6.46,13.03,12.335,7.994006849
06/23/2022 19:00,,19.224,187.3,6.43,12.59,12.415,7.983835616
06/23/2022 19:15,,19.176,187.4,6.41,12.54,12.34,7.973664384
06/23/2022 19:30,,19.152,187.6,6.38,12.79,12.31,7.973493151
06/23/2022 19:45,,19.157,187.7,6.37,12.775,12.32,7.953321918
06/23/2022 20:00,,19.1615,187.8,6.34,12.865,12.3,7.943150685
06/23/2022 20:15,,19.158,187.95,6.33,13.235,12.235,7.932979452
06/23/2022 20:30,,19.142,188.1,6.31,13.095,12.225,7.932808219
06/23/2022 20:45,,19.111,188.3,6.29,13.07,12.21,7.922636986
06/23/2022 21:00,,19.074,188.6,6.27,13.705,12.18,7.917465753
06/23/2022 21:15,,19.036,188.8,6.27,13.67,12.12,7.902294521
06/23/2022 21:30,,18.997,189,6.26,13.765,12.02,7.902123288
06/23/2022 21:45,,18.953,189.2,6.27,13.725,11.93,7.891952055
06/23/2022 22:00,,18.906,189.5,6.26,14.56,11.94,7.891780822
06/23/2022 22:15,,18.862,189.7,6.26,14.965,11.89,7.881609589
06/23/2022 22:30,,18.813,190,6.26,15.385,11.77,7.881438356
06/23/2022 22:45,,18.76,190.3,6.25,15.84,11.65,7.871267123
06/23/2022 23:00,,18.708,190.7,6.25,14.98,11.7,7.87109589
06/23/2022 23:15,,18.649,191.25,6.28,14.805,11.69,7.870924658
06/23/2022 23:30,,18.591,191.8,6.28,14.465,11.62,7.860753425
06/23/2022 23:45,,18.5285,192.4,6.3,14.305,11.59,7.860582192
06/24/2022 00:00,,18.459,193,6.32,13.89,11.585,7.860410959
06/24/2022 00:15,,18.38,193.6,6.315,13.95,11.51,7.855239726
06/24/2022 00:30,,18.2975,194.1,6.32,14.06,11.425,7.840068493
06/24/2022 00:45,,18.2125,194.6,6.34,14.715,11.33,7.84489726
06/24/2022 01:00,,18.119,195,6.36,14.365,11.31,7.844726027
06/24/2022 01:15,,18.021,195.4,6.39,13.52,11.32,7.839554795
06/24/2022 01:30,,17.922,195.7,6.41,12.94,11.37,7.839383562
06/24/2022 01:45,,17.819,196,6.44,12.635,11.26,7.839212329
06/24/2022 02:00,,17.718,196.3,6.46,12.815,11.155,7.849041096
06/24/2022 02:15,,17.617,196.7,6.48,12.675,11.14,7.838869863
06/24/2022 02:30,,17.516,197,6.51,12.655,11.19,7.82869863
06/24/2022 02:45,,17.413,197.25,6.52,13.34,10.985,7.848527397
06/24/2022 03:00,,17.3115,197.5,6.54,12.66,11,7.838356164
06/24/2022 03:15,,17.211,197.85,6.56,12.935,11.005,7.838184932
06/24/2022 03:30,,17.111,198.1,6.57,13.13,10.875,7.838013699
06/24/2022 03:45,,17.012,198.4,6.6,13.135,10.78,7.837842466
06/24/2022 04:00,,16.921,198.6,6.61,13.595,10.635,7.837671233
06/24/2022 04:15,,16.836,198.9,6.64,13.625,10.705,7.8375
06/24/2022 04:30,,16.753,199.1,6.65,12.755,10.58,7.837328767
06/24/2022 04:45,,16.674,199.3,6.67,12.69,10.63,7.837157534
06/24/2022 05:00,,16.5945,199.55,6.68,12.66,10.525,7.836986301
06/24/2022 05:15,,16.5145,199.7,6.69,12.41,10.55,7.836815068
06/24/2022 05:30,,16.433,199.95,6.71,12.17,10.43,7.836643836
06/24/2022 05:45,,16.3515,200.2,6.74,12.765,10.31,7.836472603
06/24/2022 06:00,,16.2675,200.5,6.77,12.335,10.38,7.83630137
06/24/2022 06:15,,16.181,200.75,6.78,12.305,10.325,7.846130137
06/24/2022 06:30,,16.093,201.2,6.8,12.5,10.2,7.835958904
06/24/2022 06:45,,16.002,201.25,6.82,12.58,10.23,7.835787671
06/24/2022 07:00,,15.917,201.7,6.84,12.87,10.145,7.835616438
06/24/2022 07:15,,15.8355,201.8,6.86,13.225,10.09,7.845445205
06/24/2022 07:30,,15.771,202.2,6.89,13.055,10.03,7.845273973
06/24/2022 07:45,,15.733,202.5,6.92,12.58,10.04,7.85510274
06/24/2022 08:00,,15.71,202.6,6.98,12.19,10.03,7.864931507
06/24/2022 08:15,,15.714,202.6,7.01,12.42,9.99,7.864760274
06/24/2022 08:30,,15.742,202.8,7.05,11.96,9.825,7.874589041
06/24/2022 08:45,,15.815,202.8,7.1,11.705,9.69,7.884417808
06/24/2022 09:00,,15.877,203,7.13,12.065,9.74,7.894246575
06/24/2022 09:15,,15.951,203.2,7.18,11.61,9.625,7.904075342
06/24/2022 09:30,,16.063,203.2,7.2,11.215,9.595,7.92390411
06/24/2022 09:45,,16.229,203.2,7.24,11.685,9.45,7.923732877
06/24/2022 10:00,,16.393,203.4,7.26,11.555,9.43,7.943561644
06/24/2022 10:15,,16.5775,203.4,7.29,11.085,9.33,7.963390411
06/24/2022 10:30,,16.697,203.6,7.31,11.27,9.26,7.973219178
06/24/2022 10:45,,16.7695,203.6,7.29,11.085,9.16,7.978047945
06/24/2022 11:00,,16.995,203.6,7.33,11.295,9.12,7.992876712
06/24/2022 11:15,,17.249,203.7,7.37,11.51,8.98,8.012705479
06/24/2022 11:30,,17.21,203.9,7.32,11.22,8.93,8.012534247
06/24/2022 11:45,,17.443,203.8,7.36,11.025,8.86,8.022363014
06/24/2022 12:00,,17.3755,203.7,7.3,10.6,8.9,8.032191781
06/24/2022 12:15,,17.605,203.8,7.34,10.23,8.71,8.042020548
06/24/2022 12:30,,17.571,204,7.295,10.575,8.78,8.041849315
06/24/2022 12:45,,17.681,203.8,7.28,10.74,8.8,8.051678082
06/24/2022 13:00,,17.976,203.8,7.3,10.27,8.6,8.066506849
06/24/2022 13:15,,18.2525,203.9,7.32,10.495,8.5,8.076335616
06/24/2022 13:30,,18.432,203.9,7.3,10.35,8.51,8.091164384
06/24/2022 13:45,,18.644,203.8,7.3,10.97,8.39,8.090993151
06/24/2022 14:00,,18.6995,203.85,7.23,10.355,8.29,8.100821918
06/24/2022 14:15,,18.919,203.7,7.2,10.045,8.34,8.100650685
06/24/2022 14:30,,19.111,203.65,7.14,10.13,8.45,8.100479452
06/24/2022 14:45,,19.4845,203.6,7.14,10.8,8.26,8.110308219
06/24/2022 15:00,,19.656,203.7,7.09,9.37,8.09,8.120136986
06/24/2022 15:15,,19.6805,203.9,7.04,9.45,8.28,8.109965753
06/24/2022 15:30,,19.791,203.9,7.02,10.03,8.2,8.109794521
06/24/2022 15:45,,19.827,203.8,6.98,8.725,8.28,8.109623288
06/24/2022 16:00,,19.9325,203.8,6.95,8.98,8.29,8.109452055
06/24/2022 16:15,,20.125,203.6,6.92,8.935,8.3,8.109280822
06/24/2022 16:30,,20.28,203.5,6.89,9.845,8.31,8.119109589
06/24/2022 16:45,,20.3865,203.5,6.845,8.11,8.3,8.118938356
06/24/2022 17:00,,20.463,203.5,6.81,8.42,8.35,8.118767123
06/24/2022 17:15,,20.522,203.55,6.77,9.035,8.34,8.11859589
06/24/2022 17:30,,20.496,203.6,6.68,8.205,8.39,8.098424658
06/24/2022 17:45,,20.548,203.7,6.65,8.25,8.41,8.098253425
06/24/2022 18:00,,20.549,203.6,6.61,8.205,8.45,8.088082192
06/24/2022 18:15,,20.473,203.9,6.52,8.36,8.54,8.077910959
06/24/2022 18:30,,20.396,203.9,6.47,9.785,8.57,8.067739726
06/24/2022 18:45,,20.321,204.2,6.45,8.28,8.55,8.057568493
06/24/2022 19:00,,20.2405,204.45,6.38,7.625,8.57,8.03739726
06/24/2022 19:15,,20.12,204.5,6.33,8.405,8.61,8.027226027
06/24/2022 19:30,,20.025,204.75,6.29,7.8,8.78,8.017054795
06/24/2022 19:45,,19.962,204.8,6.25,7.99,8.815,7.996883562
06/24/2022 20:00,,19.946,205,6.2,8.355,8.84,7.976712329
06/24/2022 20:15,,19.933,205.1,6.18,8.835,8.8,7.966541096
06/24/2022 20:30,,19.916,205.1,6.15,9.33,8.8,7.946369863
06/24/2022 20:45,,19.887,205.2,6.13,9,8.74,7.93619863
06/24/2022 21:00,,19.852,205.3,6.11,9.795,8.75,7.926027397
06/24/2022 21:15,,19.809,205.4,6.095,12.31,8.8,7.915856164
06/24/2022 21:30,,19.766,205.5,6.07,9.57,8.71,7.905684932
06/24/2022 21:45,,19.721,205.65,6.07,9.74,8.79,7.895513699
06/24/2022 22:00,,19.674,205.8,6.05,9.83,8.77,7.885342466
06/24/2022 22:15,,19.631,205.9,6.07,9.895,8.67,7.875171233
06/24/2022 22:30,,19.593,206,6.07,9.915,8.6,7.875
06/24/2022 22:45,,19.555,206.1,6.06,10.59,8.72,7.864828767
06/24/2022 23:00,,19.51,206.3,6.07,11.62,8.65,7.854657534
06/24/2022 23:15,,19.465,206.5,6.06,10.555,8.59,7.854486301
06/24/2022 23:30,,19.414,206.6,6.08,10.58,8.67,7.844315068
06/24/2022 23:45,,19.367,206.7,6.1,11.81,8.49,7.844143836
06/25/2022 00:00,,19.322,206.8,6.11,10.46,8.565,7.843972603
06/25/2022 00:15,,19.2765,206.9,6.1,12.105,8.52,7.83380137
06/25/2022 00:30,,19.233,207.2,6.12,10.95,8.39,7.828630137
06/25/2022 00:45,,19.184,207.2,6.12,12.12,8.38,7.823458904
06/25/2022 01:00,,19.135,207.4,6.12,10.765,8.37,7.823287671
06/25/2022 01:15,,19.083,207.6,6.12,10.71,8.38,7.823116438
06/25/2022 01:30,,19.028,207.9,6.13,10.52,8.4,7.812945205
06/25/2022 01:45,,18.973,208.1,6.15,10.255,8.33,7.812773973
06/25/2022 02:00,,18.915,208.4,6.15,9.985,8.39,7.81260274
06/25/2022 02:15,,18.853,208.65,6.16,10.065,8.37,7.812431507
06/25/2022 02:30,,18.784,208.9,6.18,10.625,8.35,7.807260274
06/25/2022 02:45,,18.715,209.2,6.2,10.49,8.275,7.802089041
06/25/2022 03:00,,18.643,209.3,6.2,10.225,8.26,7.801917808
06/25/2022 03:15,,18.566,209.4,6.22,10.665,8.19,7.801746575
06/25/2022 03:30,,18.491,209.6,6.25,10.58,8.125,7.801575342
06/25/2022 03:45,,18.41,209.7,6.25,10.18,8.1,7.80140411
06/25/2022 04:00,,18.332,209.9,6.26,9.85,8.03,7.796232877
06/25/2022 04:15,,18.254,210,6.29,10.23,8.03,7.801061644
06/25/2022 04:30,,18.172,210.2,6.29,10.5,7.91,7.800890411
06/25/2022 04:45,,18.089,210.4,6.3,10.295,7.745,7.800719178
06/25/2022 05:00,,18.01,210.55,6.33,11.23,7.91,7.800547945
06/25/2022 05:15,,17.939,210.9,6.33,11.515,7.86,7.800376712
06/25/2022 05:30,,17.857,211,6.36,11.6,7.89,7.800205479
06/25/2022 05:45,,17.771,211.1,6.38,11.065,7.84,7.800034247
06/25/2022 06:00,,17.693,211.4,6.4,11.29,7.815,7.799863014
06/25/2022 06:15,,17.613,211.5,6.41,11.74,7.7,7.799691781
06/25/2022 06:30,,17.53,211.8,6.42,12.79,7.66,7.799520548
06/25/2022 06:45,,17.448,212,6.43,10.925,7.58,7.799349315
06/25/2022 07:00,,17.3595,212.2,6.46,10.975,7.52,7.799178082
06/25/2022 07:15,,17.269,212.4,6.49,10.61,7.54,7.809006849
06/25/2022 07:30,,17.198,212.5,6.53,11.055,7.55,7.808835616
06/25/2022 07:45,,17.14,212.7,6.58,11.385,7.47,7.818664384
06/25/2022 08:00,,17.085,212.8,6.59,11.045,7.45,7.818493151
06/25/2022 08:15,,17.037,212.9,6.64,10.79,7.48,7.828321918
06/25/2022 08:30,,16.995,213,6.68,11.195,7.33,7.828150685
06/25/2022 08:45,,16.966,213.1,6.74,10.65,7.28,7.837979452
06/25/2022 09:00,,16.933,213.1,6.775,11.21,7.31,7.847808219
06/25/2022 09:15,,16.877,213.25,6.79,11.03,7.3,7.847636986
06/25/2022 09:30,,16.839,213.35,6.8,10.51,7.22,7.857465753
06/25/2022 09:45,,16.809,213.4,6.85,10.75,7.22,7.857294521
06/25/2022 10:00,,16.824,213.4,6.94,10.19,7.12,7.867123288
06/25/2022 10:15,,16.7975,213.4,6.975,10.33,7.18,7.886952055
06/25/2022 10:30,,16.754,213.5,6.98,10.22,6.91,7.886780822
06/25/2022 10:45,,16.776,213.5,7.05,10.29,7.04,7.896609589
06/25/2022 11:00,,16.964,213.45,7.17,10.635,6.86,7.926438356
06/25/2022 11:15,,17.004,213.4,7.21,11.33,6.775,7.936267123
06/25/2022 11:30,,17.114,213.4,7.26,11.475,6.8,7.94609589
06/25/2022 11:45,,17.132,213.2,7.31,11.79,6.72,7.965924658
06/25/2022 12:00,,17.231,213,7.36,11.1,6.65,7.975753425
06/25/2022 12:15,,17.653,212.7,7.46,10.9,6.44,8.005582192
06/25/2022 12:30,,17.841,212.45,7.48,10.805,6.35,8.025410959
06/25/2022 12:45,,18.042,212.2,7.5,11.63,6.34,8.035239726
06/25/2022 13:00,,18.2945,211.95,7.49,12.87,6.24,8.045068493
06/25/2022 13:15,,18.5355,211.7,7.5,13.375,6.15,8.06489726
06/25/2022 13:30,,18.719,211.5,7.51,14.805,6.09,8.074726027
06/25/2022 13:45,,18.9575,211.2,7.5,13.56,6.08,8.084554795
06/25/2022 14:00,,19.229,211,7.5,13.38,6.03,8.094383562
06/25/2022 14:15,,19.361,210.8,7.46,14.03,6.02,8.104212329
06/25/2022 14:30,,19.501,210.7,7.45,14.7,5.97,8.114041096
06/25/2022 14:45,,19.5215,210.5,7.4,14.74,5.95,8.113869863
06/25/2022 15:00,,19.6565,210.3,7.41,13.22,5.89,8.12369863
06/25/2022 15:15,,19.675,210.2,7.35,12.63,5.86,8.123527397
06/25/2022 15:30,,19.63,210.2,7.26,12.575,5.91,8.113356164
06/25/2022 15:45,,19.575,210.3,7.17,11.915,6.03,8.113184932
06/25/2022 16:00,,19.488,210.3,7.08,10.95,6.05,8.103013699
06/25/2022 16:15,,19.374,210.4,7,9.895,6.11,8.082842466
06/25/2022 16:30,,19.2475,210.5,6.9,9.5,6.145,8.072671233
06/25/2022 16:45,,19.128,210.6,6.81,9.415,6.22,8.0625
06/25/2022 17:00,,18.9775,209.9,6.76,9.605,6.23,8.042328767
06/25/2022 17:15,,18.804,209.45,6.72,10.16,6.255,8.032157534
06/25/2022 17:30,,18.709,209.4,6.64,10.2,6.31,8.011986301
06/25/2022 17:45,,18.626,208.8,6.59,9.88,6.42,8.001815068
06/25/2022 18:00,,18.5565,208.4,6.55,10.06,6.515,7.986643836
06/25/2022 18:15,,18.494,207.4,6.5,11.28,6.48,7.971472603
06/25/2022 18:30,,18.446,206.5,6.48,11.515,6.56,7.96130137
06/25/2022 18:45,,18.403,205.6,6.45,12.555,6.63,7.951130137
06/25/2022 19:00,,18.357,204.9,6.45,12.885,6.66,7.930958904
06/25/2022 19:15,,18.306,204.5,6.43,14.11,6.635,7.930787671
06/25/2022 19:30,,18.258,204,6.435,13.565,6.61,7.930616438
06/25/2022 19:45,,18.201,203.8,6.43,13.99,6.67,7.920445205
06/25/2022 20:00,,18.1395,203.8,6.43,13.305,6.75,7.920273973
06/25/2022 20:15,,18.07,204,6.43,14.465,6.88,7.92010274
06/25/2022 20:30,,17.996,203.9,6.44,14.45,6.96,7.909931507
06/25/2022 20:45,,17.919,203.85,6.45,13.78,7.02,7.899760274
06/25/2022 21:00,,17.823,203.5,6.46,15.805,6.995,7.889589041
06/25/2022 21:15,,17.72,203.2,6.47,15.64,7.05,7.889417808
06/25/2022 21:30,,17.616,202.7,6.49,16.74,7.25,7.879246575
06/25/2022 21:45,,17.524,202.4,6.5,13.555,7.26,7.869075342
06/25/2022 22:00,,17.444,201.8,6.52,17.115,7.29,7.85890411
06/25/2022 22:15,,17.362,201.1,6.55,27.185,7.28,7.858732877
06/25/2022 22:30,,17.282,200.7,6.57,23.54,7.25,7.858561644
06/25/2022 22:45,,17.211,200.3,6.59,22.935,7.61,7.848390411
06/25/2022 23:00,,17.144,200.25,6.61,17.125,7.75,7.848219178
06/25/2022 23:15,,17.103,200.2,6.63,15.845,7.72,7.838047945
06/25/2022 23:30,,17.055,200.3,6.64,15.93,7.71,7.837876712
06/25/2022 23:45,,17.002,200.4,6.67,19.315,7.66,7.842705479
06/26/2022 00:00,,16.951,200.5,6.68,20.555,7.545,7.827534247
06/26/2022 00:15,,16.895,200.5,6.7,19.24,7.54,7.837363014
06/26/2022 00:30,,16.843,200.5,6.73,16.975,7.555,7.837191781
06/26/2022 00:45,,16.79,200.3,6.74,17.98,7.475,7.832020548
06/26/2022 01:00,,16.736,200.2,6.76,17.48,7.625,7.836849315
06/26/2022 01:15,,16.6705,200.2,6.78,24.52,7.48,7.831678082
06/26/2022 01:30,,16.6,200.2,6.79,16.725,7.455,7.826506849
06/26/2022 01:45,,16.525,200.3,6.8,16.25,7.5,7.826335616
06/26/2022 02:00,,16.452,200.45,6.83,22.75,7.56,7.826164384
06/26/2022 02:15,,16.378,200.6,6.85,15.74,7.57,7.825993151
06/26/2022 02:30,,16.283,200.5,6.89,17.935,7.445,7.825821918
06/26/2022 02:45,,16.188,200.6,6.89,15.945,7.455,7.830650685
06/26/2022 03:00,,16.078,200.05,6.92,16.685,7.44,7.825479452
06/26/2022 03:15,,15.973,199.5,6.96,18.21,7.36,7.835308219
06/26/2022 03:30,,15.882,199.5,6.97,18.535,7.47,7.815136986
06/26/2022 03:45,,15.79,199.5,7,18.5,7.67,7.824965753
06/26/2022 04:00,,15.7,199.5,7.01,23.32,7.82,7.814794521
06/26/2022 04:15,,15.6125,199.7,7.035,20.965,7.85,7.824623288
06/26/2022 04:30,,15.529,200.1,7.06,16.535,7.94,7.824452055
06/26/2022 04:45,,15.45,200.7,7.1,23.3,7.84,7.824280822
06/26/2022 05:00,,15.379,201.3,7.1,19.68,7.85,7.824109589
06/26/2022 05:15,,15.301,201.4,7.15,26.32,7.69,7.833938356
06/26/2022 05:30,,15.218,201.5,7.18,24.99,7.67,7.823767123
06/26/2022 05:45,,15.146,201.3,7.22,18.19,7.63,7.82359589
06/26/2022 06:00,,15.072,200.8,7.25,22.525,7.275,7.823424658
06/26/2022 06:15,,15.0065,199.5,7.32,20.795,7.31,7.853253425
06/26/2022 06:30,,14.935,199,7.38,22.41,7.235,7.863082192
06/26/2022 06:45,,14.874,198.9,7.42,23.035,7.17,7.862910959
06/26/2022 07:00,,14.815,199,7.45,24.1,7.17,7.867739726
06/26/2022 07:15,,14.7625,203.8,7.4,157.08,3.965,7.892568493
06/26/2022 07:30,,14.681,227.2,6.98,560.67,0.44,7.92239726
06/26/2022 07:45,,14.5055,253,6.47,613.29,-0.08,7.892226027
06/26/2022 08:00,,14.398,248.3,6.56,630.55,0.05,7.862054795
06/26/2022 08:15,,14.353,235.75,6.84,603.795,0.42,7.901883562
06/26/2022 08:30,,14.332,224.9,7.07,531.28,0.995,7.921712329
06/26/2022 08:45,,14.333,217.1,7.23,435.375,1.64,7.931541096
06/26/2022 09:00,,14.332,211.4,7.34,352.385,2.33,7.931369863
06/26/2022 09:15,,14.329,206.7,7.42,286.015,3.055,7.94119863
06/26/2022 09:30,,14.327,203.05,7.48,228.82,3.795,7.941027397
06/26/2022 09:45,,14.32,200,7.53,190.395,4.45,7.940856164
06/26/2022 10:00,,14.309,197.8,7.57,159.575,4.89,7.930684932
06/26/2022 10:15,,14.304,195.6,7.61,148.72,4.93,7.930513699
06/26/2022 10:30,,14.291,194,7.64,140.625,4.995,7.930342466
06/26/2022 10:45,,14.28,193.9,7.65,190.235,4.075,7.940171233
06/26/2022 11:00,,14.229,204.7,7.45,502.16,1,7.93
06/26/2022 11:15,,14.186,206.9,7.41,570.405,0.58,7.939828767
06/26/2022 11:30,,14.191,201.3,7.52,455.005,1.2,7.939657534
06/26/2022 11:45,,14.214,195.5,7.59,375.48,1.83,7.929486301
06/26/2022 12:00,,14.234,191.2,7.655,288.16,2.6,7.909315068
06/26/2022 12:15,,14.249,188.65,7.68,242.61,3.19,7.899143836
06/26/2022 12:30,,14.2555,187.2,7.7,221.1,3.415,7.888972603
06/26/2022 12:45,,14.233,187.8,7.72,183.68,4.47,7.87880137
06/26/2022 13:00,,14.2,189.1,7.75,163.17,5.61,7.878630137
06/26/2022 13:15,,14.179,190.4,7.77,150.36,6.74,7.868458904
06/26/2022 13:30,,14.163,192.2,7.79,148.83,7.41,7.848287671
06/26/2022 13:45,,14.151,194.8,7.8,148.175,7.945,7.858116438
06/26/2022 14:00,,14.126,197.7,7.82,154.685,8.17,7.867945205
06/26/2022 14:15,,14.098,201.7,7.81,166.16,8.43,7.847773973
06/26/2022 14:30,,14.071,209,7.82,211.455,7.61,7.85760274
06/26/2022 14:45,,14.048,217.7,7.83,269.56,6.27,7.887431507
06/26/2022 15:00,,14.018,222.4,7.82,307.67,5.68,7.877260274
06/26/2022 15:15,,14.058,246.15,7.21,505.13,-0.11,7.957089041
06/26/2022 15:30,,14.037,234.1,7.5,660.495,0.31,7.956917808
06/26/2022 15:45,,14.014,223.9,7.69,615.97,1.205,7.936746575
06/26/2022 16:00,,14.065,219,7.72,529.855,2.02,7.906575342
06/26/2022 16:15,,14.059,216.7,7.755,443.76,2.93,7.89640411
06/26/2022 16:30,,14.058,214.7,7.795,383.395,4.03,7.891232877
06/26/2022 16:45,,14.068,212.6,7.77,337.105,4.98,7.846061644
06/26/2022 17:00,,14.058,210.6,7.815,283.02,6.66,7.855890411
06/26/2022 17:15,,14.026,208.6,7.84,250.81,7.53,7.835719178
06/26/2022 17:30,,13.982,206.8,7.86,221.03,8.83,7.845547945
06/26/2022 17:45,,13.937,205.3,7.88,220.99,8.845,7.835376712
06/26/2022 18:00,,13.898,203.8,7.87,201.57,9.52,7.825205479
06/26/2022 18:15,,13.853,202.25,7.89,178.115,10.625,7.805034247
06/26/2022 18:30,,13.803,200.9,7.89,191.595,9.8,7.804863014
06/26/2022 18:45,,13.744,199.6,7.92,153.245,11.71,7.804691781
06/26/2022 19:00,,13.69,198.4,7.94,143.85,12.4,7.804520548
06/26/2022 19:15,,13.642,197.5,7.94,137.815,13.205,7.804349315
06/26/2022 19:30,,13.595,196.7,7.96,125.385,13.58,7.789178082
06/26/2022 19:45,,13.55,196.1,7.96,115.54,14.15,7.804006849
06/26/2022 20:00,,13.501,195.6,7.99,111.93,14.9,7.813835616
06/26/2022 20:15,,13.459,195.25,8,102.66,15.1,7.813664384
06/26/2022 20:30,,13.418,194.9,8.01,102.68,15.03,7.783493151
06/26/2022 20:45,,13.375,194.55,8.03,102.115,14.84,7.793321918
06/26/2022 21:00,,13.332,194.1,8.04,98.315,15.05,7.773150685
06/26/2022 21:15,,13.292,193.55,8.05,92.21,15.46,7.782979452
06/26/2022 21:30,,13.2535,193,8.06,86.68,15.935,7.792808219
06/26/2022 21:45,,13.216,192.7,8.08,81.51,16.36,7.782636986
06/26/2022 22:00,,13.181,192.4,8.09,76.995,16.535,7.782465753
06/26/2022 22:15,,13.145,192,8.1,71.53,16.75,7.802294521
06/26/2022 22:30,,13.112,191.7,8.1,69.965,16.895,7.772123288
06/26/2022 22:45,,13.081,191.6,8.11,67.14,17.15,7.791952055
06/26/2022 23:00,,13.047,191.35,8.13,64.76,17.39,7.791780822
06/26/2022 23:15,,13.013,190.95,8.13,59.49,17.515,7.791609589
06/26/2022 23:30,,12.981,190.7,8.14,59.985,17.69,7.781438356
06/26/2022 23:45,,12.949,190.1,8.16,56.195,17.675,7.781267123
06/27/2022 00:00,,12.915,189.4,8.16,53.16,17.77,7.79109589
06/27/2022 00:15,,12.879,188.6,8.16,50.505,17.91,7.790924658
06/27/2022 00:30,,12.846,188.2,8.16,48.17,18.06,7.770753425
06/27/2022 00:45,,12.82,188.5,8.17,47.3,18.26,7.780582192
06/27/2022 01:00,,12.796,188.8,8.17,44.66,18.2,7.780410959
06/27/2022 01:15,,12.773,188.85,8.18,45.24,18.255,7.800239726
06/27/2022 01:30,,12.745,188.5,8.19,44.03,18.24,7.790068493
06/27/2022 01:45,,12.718,188.2,8.18,43.425,17.995,7.78989726
06/27/2022 02:00,,12.689,187.9,8.19,41.425,18.175,7.779726027
06/27/2022 02:15,,12.664,187.5,8.18,47.18,17.275,7.779554795
06/27/2022 02:30,,12.637,187,8.2,40.285,18.07,7.789383562
06/27/2022 02:45,,12.61,186.6,8.2,44.28,17.325,7.789212329
06/27/2022 03:00,,12.587,190.3,8.15,228.465,6.435,7.849041096
06/27/2022 03:15,,12.555,189.4,8.16,178.07,8.24,7.838869863
06/27/2022 03:30,,12.525,187.9,8.15,132.28,10.01,7.82869863
06/27/2022 03:45,,12.499,187.1,8.18,104.745,11.45,7.808527397
06/27/2022 04:00,,12.476,186.3,8.19,88.215,12.5,7.818356164
06/27/2022 04:15,,12.4465,187.6,8.13,261.15,5.685,7.868184932
06/27/2022 04:30,,12.339,202.7,7.845,617.16,0.325,7.958013699
06/27/2022 04:45,,12.235,197.2,7.9,673.39,0.24,7.967842466
06/27/2022 05:00,,12.221,192.3,8.02,587.5,0.67,7.947671233
06/27/2022 05:15,,12.256,190.5,8.1,484.77,1.6,7.9375
06/27/2022 05:30,,12.289,190.4,8.11,403.29,2.6,7.917328767
06/27/2022 05:45,,12.301,190.3,8.13,329.36,3.84,7.897157534
06/27/2022 06:00,,12.304,189.9,8.12,283.6,4.58,7.866986301
06/27/2022 06:15,,12.293,188.15,8.18,281.76,5.08,7.846815068
06/27/2022 06:30,,12.291,189.1,8.1,320.775,4.75,7.816643836
06/27/2022 06:45,,12.2855,188.5,8.16,269.525,5.975,7.786472603
06/27/2022 07:00,,12.276,188.65,8.16,278.22,6.24,7.76630137
06/27/2022 07:15,,12.261,189.4,8.16,276.82,6.215,7.756130137
06/27/2022 07:30,,12.25,191,8.19,276.055,6.38,7.775958904
06/27/2022 07:45,,12.238,191.2,8.2,268.355,6.825,7.765787671
06/27/2022 08:00,,12.2295,190.1,8.22,231.855,8.31,7.755616438
06/27/2022 08:15,,12.235,188.9,8.22,215.335,9.45,7.755445205
06/27/2022 08:30,,12.259,187.9,8.23,203.17,10.74,7.725273973
06/27/2022 08:45,,12.276,187.45,8.23,207.315,11.37,7.72510274
06/27/2022 09:00,,12.295,187.5,8.2,217.295,11.03,7.784931507
06/27/2022 09:15,,12.323,186.6,8.21,185.23,13.42,7.744760274
06/27/2022 09:30,,12.357,185.75,8.21,167.575,14.69,7.734589041
06/27/2022 09:45,,12.392,185,8.22,156.21,15.57,7.724417808
06/27/2022 10:00,,12.4375,184.25,8.22,153.08,15.96,7.714246575
06/27/2022 10:15,,12.465,183.6,8.21,151.025,16.015,7.724075342
06/27/2022 10:30,,12.481,182.8,8.22,136.025,17.11,7.74390411
06/27/2022 10:45,,12.537,181.75,8.23,135.59,18.135,7.728732877
06/27/2022 11:00,,12.591,181.3,8.28,131.33,18.245,7.713561644
06/27/2022 11:15,,12.651,180.7,8.245,166.29,16.155,7.693390411
06/27/2022 11:30,,12.718,180.5,8.22,166.87,15.86,7.753219178
